studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704565,IL23-4039,IL23-4039,subplot,735518,B4I_2025_AL_1021_subplot_3,1,1,1021,1,21,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704953,IL23-453,IL23-453,plot,733568,B4I_2025_AL_1022,1,1,1022,1,22,test,,733351,NDP250064Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704953,IL23-453,IL23-453,subplot,736515,B4I_2025_AL_1022_subplot_1,1,1,1022,1,22,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704953,IL23-453,IL23-453,subplot,736516,B4I_2025_AL_1022_subplot_2,1,1,1022,1,22,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704953,IL23-453,IL23-453,subplot,736517,B4I_2025_AL_1022_subplot_3,1,1,1022,1,22,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",705012,IL23-4274,IL23-4274,plot,733871,B4I_2025_AL_1023,1,1,1023,1,23,test,,733361,NDP250111G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",705012,IL23-4274,IL23-4274,subplot,736155,B4I_2025_AL_1023_subplot_1,1,1,1023,1,23,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",705012,IL23-4274,IL23-4274,subplot,736156,B4I_2025_AL_1023_subplot_2,1,1,1023,1,23,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",705012,IL23-4274,IL23-4274,subplot,736157,B4I_2025_AL_1023_subplot_3,1,1,1023,1,23,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733677,B4I_2025_AL_1024,1,1,1024,1,24,test,,"733,391,733,391,733,000","NDP170151Y,NDP170151Y,NDP170151Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507618,IL19-3618,19-3618,subplot,735747,B4I_2025_AL_1024_subplot_1,1,1,1024,1,24,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507618,IL19-3618,19-3618,subplot,735748,B4I_2025_AL_1024_subplot_2,1,1,1024,1,24,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507618,IL19-3618,19-3618,subplot,735749,B4I_2025_AL_1024_subplot_3,1,1,1024,1,24,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704567,IL23-1431,IL23-1431,plot,733892,B4I_2025_AL_1025,1,1,1025,1,25,test,,733346,NDP250162Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704567,IL23-1431,IL23-1431,subplot,736596,B4I_2025_AL_1025_subplot_1,1,1,1025,1,25,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704567,IL23-1431,IL23-1431,subplot,736597,B4I_2025_AL_1025_subplot_2,1,1,1025,1,25,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704567,IL23-1431,IL23-1431,subplot,736598,B4I_2025_AL_1025_subplot_3,1,1,1025,1,25,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733514,B4I_2025_AL_1026,1,1,1026,1,26,test,,"733,353,733,353,733,000","NDP150218Y,NDP150218Y,NDP150218Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704835,IL23-377,IL23-377,subplot,735978,B4I_2025_AL_1026_subplot_1,1,1,1026,1,26,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704835,IL23-377,IL23-377,subplot,735979,B4I_2025_AL_1026_subplot_2,1,1,1026,1,26,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704835,IL23-377,IL23-377,subplot,735980,B4I_2025_AL_1026_subplot_3,1,1,1026,1,26,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733755,B4I_2025_AL_1027,1,1,1027,1,27,test,,"733,403,733,403,733,000","NDP170012G,NDP170012G,NDP170012G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507764,IL19-4556,19-4556,subplot,736455,B4I_2025_AL_1027_subplot_1,1,1,1027,1,27,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507764,IL19-4556,19-4556,subplot,736456,B4I_2025_AL_1027_subplot_2,1,1,1027,1,27,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",507764,IL19-4556,19-4556,subplot,736457,B4I_2025_AL_1027_subplot_3,1,1,1027,1,27,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704765,IL23-959,IL23-959,plot,733549,B4I_2025_AL_1028,1,1,1028,1,28,test,,733462,NDP250155Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704765,IL23-959,IL23-959,subplot,735720,B4I_2025_AL_1028_subplot_1,1,1,1028,1,28,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704765,IL23-959,IL23-959,subplot,735721,B4I_2025_AL_1028_subplot_2,1,1,1028,1,28,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704765,IL23-959,IL23-959,subplot,735722,B4I_2025_AL_1028_subplot_3,1,1,1028,1,28,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704948,IL23-376,IL23-376,plot,733533,B4I_2025_AL_1029,1,1,1029,1,29,test,,733447,NDP250104G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704948,IL23-376,IL23-376,subplot,736203,B4I_2025_AL_1029_subplot_1,1,1,1029,1,29,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704948,IL23-376,IL23-376,subplot,736204,B4I_2025_AL_1029_subplot_2,1,1,1029,1,29,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704948,IL23-376,IL23-376,subplot,736205,B4I_2025_AL_1029_subplot_3,1,1,1029,1,29,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704670,IL23-524,IL23-524,plot,733724,B4I_2025_AL_1030,1,1,1030,1,30,test,,733302,NDP250160Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704670,IL23-524,IL23-524,subplot,735882,B4I_2025_AL_1030_subplot_1,1,1,1030,1,30,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704670,IL23-524,IL23-524,subplot,735883,B4I_2025_AL_1030_subplot_2,1,1,1030,1,30,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704670,IL23-524,IL23-524,subplot,735884,B4I_2025_AL_1030_subplot_3,1,1,1030,1,30,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733643,B4I_2025_AL_1031,1,1,1031,1,31,test,,"733,370,733,370,733,000","NDP250067Y,NDP250067Y,NDP250067Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704718,IL23-2554,IL23-2554,subplot,736359,B4I_2025_AL_1031_subplot_1,1,1,1031,1,31,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704718,IL23-2554,IL23-2554,subplot,736360,B4I_2025_AL_1031_subplot_2,1,1,1031,1,31,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704718,IL23-2554,IL23-2554,subplot,736361,B4I_2025_AL_1031_subplot_3,1,1,1031,1,31,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704605,IL23-267,IL23-267,plot,733865,B4I_2025_AL_1032,1,1,1032,1,32,test,,733507,NDP250049Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704605,IL23-267,IL23-267,subplot,736065,B4I_2025_AL_1032_subplot_1,1,1,1032,1,32,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704605,IL23-267,IL23-267,subplot,736066,B4I_2025_AL_1032_subplot_2,1,1,1032,1,32,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704605,IL23-267,IL23-267,subplot,736067,B4I_2025_AL_1032_subplot_3,1,1,1032,1,32,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704826,IL23-4572,IL23-4572,plot,733556,B4I_2025_AL_1033,1,1,1033,1,33,test,,733494,NDP250030Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704826,IL23-4572,IL23-4572,subplot,735741,B4I_2025_AL_1033_subplot_1,1,1,1033,1,33,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704826,IL23-4572,IL23-4572,subplot,735742,B4I_2025_AL_1033_subplot_2,1,1,1033,1,33,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704826,IL23-4572,IL23-4572,subplot,735743,B4I_2025_AL_1033_subplot_3,1,1,1033,1,33,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",202048,IL17-3125,,plot,733752,B4I_2025_AL_1034,1,1,1034,1,34,test,,733486,NDP250177Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",202048,IL17-3125,,subplot,736164,B4I_2025_AL_1034_subplot_1,1,1,1034,1,34,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",202048,IL17-3125,,subplot,736165,B4I_2025_AL_1034_subplot_2,1,1,1034,1,34,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",202048,IL17-3125,,subplot,736166,B4I_2025_AL_1034_subplot_3,1,1,1034,1,34,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",,,,plot,733528,B4I_2025_AL_1035,1,1,1035,1,35,test,,"733,454,733,454,733,000","NDP150412G,NDP150412G,NDP150412G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704878,IL23-3731,IL23-3731,subplot,735873,B4I_2025_AL_1035_subplot_1,1,1,1035,1,35,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704878,IL23-3731,IL23-3731,subplot,735874,B4I_2025_AL_1035_subplot_2,1,1,1035,1,35,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704878,IL23-3731,IL23-3731,subplot,735875,B4I_2025_AL_1035_subplot_3,1,1,1035,1,35,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704469,IL23-2034,IL23-2034,plot,733908,B4I_2025_AL_1036,1,1,1036,1,36,test,,733317,NDP250050Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704469,IL23-2034,IL23-2034,subplot,736578,B4I_2025_AL_1036_subplot_1,1,1,1036,1,36,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704469,IL23-2034,IL23-2034,subplot,736579,B4I_2025_AL_1036_subplot_2,1,1,1036,1,36,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704469,IL23-2034,IL23-2034,subplot,736580,B4I_2025_AL_1036_subplot_3,1,1,1036,1,36,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704933,IL23-415,IL23-415,plot,733666,B4I_2025_AL_1037,1,1,1037,1,37,test,,733405,NDP170037G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704933,IL23-415,IL23-415,subplot,736005,B4I_2025_AL_1037_subplot_1,1,1,1037,1,37,test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6821,B4I_2025_AL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,191,"Tallassee, AL",704933,IL23-415,IL23-415,subplot,736006,B4I_2025_AL_1037_subplot_2,1,1,1037,1,37,test,,,,,
