Year,Entry,Range,Column,Rep,Sub-Plot,OAT,PEA,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Plant height - cm|timepoint 2|COMP:0000115,Pea Plant Height - cm|timepoint 2|COMP:0000123,Plant height - cm|timepoint 3|COMP:0000116,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant height - cm|timepoint 4|COMP:0000117,Pea Plant Height - cm|timepoint 4|COMP:0000125,plot_subplot
2025,32,5,2,1,3,PLIL22-3365-200865773,PLNDP250123Y,9,24,4,28,54,52,80,68,61,60,2032_1
2025,32,5,2,1,3,PLIL22-3365-200865773,PLNDP250123Y,9,24,4,28,54,52,80,68,61,60,2032_2
2025,32,5,2,1,3,PLIL22-3365-200865773,PLNDP250123Y,9,24,4,28,54,52,80,68,61,60,2032_3
2025,31,5,3,1,1,PLIL23-3730-200865872,PLNDP150231Y,11,12,8,11,39,51,70,59,32,38,2031_2
2025,31,5,3,1,1,PLIL23-3730-200865872,PLNDP150231Y,11,12,8,11,39,51,70,59,32,38,2031_3
2025,31,5,3,1,1,PLIL23-3730-200865872,PLNDP150231Y,11,12,8,11,39,51,70,59,32,38,2031_1
2025,31,5,3,1,2,PLIL23-3730-200865872,PLNDP150231Y,13,25,8,16,43,53,65,61,55,56,2031_2
2025,31,5,3,1,2,PLIL23-3730-200865872,PLNDP150231Y,13,25,8,16,43,53,65,61,55,56,2031_3
2025,31,5,3,1,2,PLIL23-3730-200865872,PLNDP150231Y,13,25,8,16,43,53,65,61,55,56,2031_1
2025,31,5,3,1,3,PLIL23-3730-200865872,PLNDP150231Y,5,25,4,20,58,53,68,63,53,55,2031_2
2025,31,5,3,1,3,PLIL23-3730-200865872,PLNDP150231Y,5,25,4,20,58,53,68,63,53,55,2031_3
2025,31,5,3,1,3,PLIL23-3730-200865872,PLNDP150231Y,5,25,4,20,58,53,68,63,53,55,2031_1
2025,30,5,4,1,1,PLIL23-3576-200865862,PLNDP250095Y,13,16,3,17,43,46,79,78,51,59,2030_3
2025,30,5,4,1,1,PLIL23-3576-200865862,PLNDP250095Y,13,16,3,17,43,46,79,78,51,59,2030_1
2025,30,5,4,1,1,PLIL23-3576-200865862,PLNDP250095Y,13,16,3,17,43,46,79,78,51,59,2030_2
2025,30,5,4,1,2,PLIL23-3576-200865862,PLNDP250095Y,11,23,7,24,47,55,72,73,49,38,2030_3
2025,30,5,4,1,2,PLIL23-3576-200865862,PLNDP250095Y,11,23,7,24,47,55,72,73,49,38,2030_1
2025,30,5,4,1,2,PLIL23-3576-200865862,PLNDP250095Y,11,23,7,24,47,55,72,73,49,38,2030_2
2025,30,5,4,1,3,PLIL23-3576-200865862,PLNDP250095Y,11,18,3,22,56,59,66,70,57,55,2030_3
2025,30,5,4,1,3,PLIL23-3576-200865862,PLNDP250095Y,11,18,3,22,56,59,66,70,57,55,2030_1
2025,30,5,4,1,3,PLIL23-3576-200865862,PLNDP250095Y,11,18,3,22,56,59,66,70,57,55,2030_2
2025,29,5,5,1,1,PLIL23-236-200865839,PLNDP250082Y,11,19,5,12,49,52,79,82,54,65,2029_1
2025,29,5,5,1,1,PLIL23-236-200865839,PLNDP250082Y,11,19,5,12,49,52,79,82,54,65,2029_2
2025,29,5,5,1,1,PLIL23-236-200865839,PLNDP250082Y,11,19,5,12,49,52,79,82,54,65,2029_3
2025,29,5,5,1,2,PLIL23-236-200865839,PLNDP250082Y,9,20,4,20,48,58,72,81,54,65,2029_1
2025,29,5,5,1,2,PLIL23-236-200865839,PLNDP250082Y,9,20,4,20,48,58,72,81,54,65,2029_2
2025,29,5,5,1,2,PLIL23-236-200865839,PLNDP250082Y,9,20,4,20,48,58,72,81,54,65,2029_3
2025,29,5,5,1,3,PLIL23-236-200865839,PLNDP250082Y,8,20,2,15,57,59,75,65,60,66,2029_1
2025,29,5,5,1,3,PLIL23-236-200865839,PLNDP250082Y,8,20,2,15,57,59,75,65,60,66,2029_2
2025,29,5,5,1,3,PLIL23-236-200865839,PLNDP250082Y,8,20,2,15,57,59,75,65,60,66,2029_3
2025,28,5,6,1,1,PLIL23-445-200865900,PLNDP250112G,16,21,2,16,45,50,79,77,61,62,2028_2
2025,28,5,6,1,1,PLIL23-445-200865900,PLNDP250112G,16,21,2,16,45,50,79,77,61,62,2028_3
2025,28,5,6,1,1,PLIL23-445-200865900,PLNDP250112G,16,21,2,16,45,50,79,77,61,62,2028_1
2025,28,5,6,1,2,PLIL23-445-200865900,PLNDP250112G,12,17,6,17,49,54,73,73,61,41,2028_2
2025,28,5,6,1,2,PLIL23-445-200865900,PLNDP250112G,12,17,6,17,49,54,73,73,61,41,2028_3
2025,28,5,6,1,2,PLIL23-445-200865900,PLNDP250112G,12,17,6,17,49,54,73,73,61,41,2028_1
2025,28,5,6,1,3,PLIL23-445-200865900,PLNDP250112G,8,17,4,18,55,58,72,64,59,53,2028_2
2025,28,5,6,1,3,PLIL23-445-200865900,PLNDP250112G,8,17,4,18,55,58,72,64,59,53,2028_3
2025,28,5,6,1,3,PLIL23-445-200865900,PLNDP250112G,8,17,4,18,55,58,72,64,59,53,2028_1
2025,27,5,7,1,1,PLIL23-2235-200865836,PLNDP150228Y,9,15,6,12,55,60,85,75,42,40,2027_3
2025,27,5,7,1,1,PLIL23-2235-200865836,PLNDP150228Y,9,15,6,12,55,60,85,75,42,40,2027_1
2025,27,5,7,1,1,PLIL23-2235-200865836,PLNDP150228Y,9,15,6,12,55,60,85,75,42,40,2027_2
2025,27,5,7,1,2,PLIL23-2235-200865836,PLNDP150228Y,11,14,3,13,58,55,70,80,50,52,2027_3
2025,27,5,7,1,2,PLIL23-2235-200865836,PLNDP150228Y,11,14,3,13,58,55,70,80,50,52,2027_1
2025,27,5,7,1,2,PLIL23-2235-200865836,PLNDP150228Y,11,14,3,13,58,55,70,80,50,52,2027_2
2025,27,5,7,1,3,PLIL23-2235-200865836,PLNDP150228Y,7,15,4,20,45,57,NA,77,50,43,2027_3
2025,27,5,7,1,3,PLIL23-2235-200865836,PLNDP150228Y,7,15,4,20,45,57,NA,77,50,43,2027_1
2025,27,5,7,1,3,PLIL23-2235-200865836,PLNDP150228Y,7,15,4,20,45,57,NA,77,50,43,2027_2
2025,26,5,8,1,1,PLIL23-963-201774475,PLNDP250187G,10,18,9,15,52,50,71,71,5,48,2026_1
2025,26,5,8,1,1,PLIL23-963-201774475,PLNDP250187G,10,18,9,15,52,50,71,71,5,48,2026_2
2025,26,5,8,1,1,PLIL23-963-201774475,PLNDP250187G,10,18,9,15,52,50,71,71,5,48,2026_3
2025,26,5,8,1,2,PLIL23-963-201774475,PLNDP250187G,9,19,8,20,51,56,80,77,46,37,2026_1
2025,26,5,8,1,2,PLIL23-963-201774475,PLNDP250187G,9,19,8,20,51,56,80,77,46,37,2026_2
2025,26,5,8,1,2,PLIL23-963-201774475,PLNDP250187G,9,19,8,20,51,56,80,77,46,37,2026_3
2025,26,5,8,1,3,PLIL23-963-201774475,PLNDP250187G,12,17,2,15,42,51,63,77,41,43,2026_1
2025,26,5,8,1,3,PLIL23-963-201774475,PLNDP250187G,12,17,2,15,42,51,63,77,41,43,2026_2
2025,26,5,8,1,3,PLIL23-963-201774475,PLNDP250187G,12,17,2,15,42,51,63,77,41,43,2026_3
2025,25,5,9,1,1,PLIL22-1939-200865765,PLNDP250068Y,12,15,4,9,52,49,87,82,49,38,2025_2
2025,25,5,9,1,1,PLIL22-1939-200865765,PLNDP250068Y,12,15,4,9,52,49,87,82,49,38,2025_3
2025,25,5,9,1,1,PLIL22-1939-200865765,PLNDP250068Y,12,15,4,9,52,49,87,82,49,38,2025_1
2025,25,5,9,1,2,PLIL22-1939-200865765,PLNDP250068Y,8,11,8,12,59,54,73,83,47,42,2025_2
2025,25,5,9,1,2,PLIL22-1939-200865765,PLNDP250068Y,8,11,8,12,59,54,73,83,47,42,2025_3
2025,25,5,9,1,2,PLIL22-1939-200865765,PLNDP250068Y,8,11,8,12,59,54,73,83,47,42,2025_1
2025,25,5,9,1,3,PLIL22-1939-200865765,PLNDP250068Y,6,15,5,17,60,63,74,79,55,54,2025_2
2025,25,5,9,1,3,PLIL22-1939-200865765,PLNDP250068Y,6,15,5,17,60,63,74,79,55,54,2025_3
2025,25,5,9,1,3,PLIL22-1939-200865765,PLNDP250068Y,6,15,5,17,60,63,74,79,55,54,2025_1
2025,33,6,2,1,1,PLIL21-6257-200865758,PLNDP170253Y,11,15,5,20,44,45,87,66,63,59,2033_3
2025,33,6,2,1,1,PLIL21-6257-200865758,PLNDP170253Y,11,15,5,20,44,45,87,66,63,59,2033_1
2025,33,6,2,1,1,PLIL21-6257-200865758,PLNDP170253Y,11,15,5,20,44,45,87,66,63,59,2033_2
2025,33,6,2,1,2,PLIL21-6257-200865758,PLNDP170253Y,12,20,6,21,43,50,80,68,70,67,2033_3
2025,33,6,2,1,2,PLIL21-6257-200865758,PLNDP170253Y,12,20,6,21,43,50,80,68,70,67,2033_1
2025,33,6,2,1,2,PLIL21-6257-200865758,PLNDP170253Y,12,20,6,21,43,50,80,68,70,67,2033_2
2025,33,6,2,1,3,PLIL21-6257-200865758,PLNDP170253Y,11,18,4,14,57,52,71,69,54,58,2033_3
2025,33,6,2,1,3,PLIL21-6257-200865758,PLNDP170253Y,11,18,4,14,57,52,71,69,54,58,2033_1
2025,33,6,2,1,3,PLIL21-6257-200865758,PLNDP170253Y,11,18,4,14,57,52,71,69,54,58,2033_2
2025,34,6,3,1,1,PLIL23-3627-200865865,PLNDP170004G,8,13,6,11,50,52,75,42,25,27,2034_1
2025,34,6,3,1,1,PLIL23-3627-200865865,PLNDP170004G,8,13,6,11,50,52,75,42,25,27,2034_2
2025,34,6,3,1,1,PLIL23-3627-200865865,PLNDP170004G,8,13,6,11,50,52,75,42,25,27,2034_3
2025,34,6,3,1,2,PLIL23-3627-200865865,PLNDP170004G,11,20,7,21,57,69,50,34,53,27,2034_1
2025,34,6,3,1,2,PLIL23-3627-200865865,PLNDP170004G,11,20,7,21,57,69,50,34,53,27,2034_2
2025,34,6,3,1,2,PLIL23-3627-200865865,PLNDP170004G,11,20,7,21,57,69,50,34,53,27,2034_3
2025,34,6,3,1,3,PLIL23-3627-200865865,PLNDP170004G,6,16,5,18,58,60,73,52,30,20,2034_1
2025,34,6,3,1,3,PLIL23-3627-200865865,PLNDP170004G,6,16,5,18,58,60,73,52,30,20,2034_2
2025,34,6,3,1,3,PLIL23-3627-200865865,PLNDP170004G,6,16,5,18,58,60,73,52,30,20,2034_3
2025,35,6,4,1,1,PLIL23-1638-200865817,PLNDP170200Y,10,18,3,15,54,53,76,73,51,52,2035_2
2025,35,6,4,1,1,PLIL23-1638-200865817,PLNDP170200Y,10,18,3,15,54,53,76,73,51,52,2035_3
2025,35,6,4,1,1,PLIL23-1638-200865817,PLNDP170200Y,10,18,3,15,54,53,76,73,51,52,2035_1
2025,35,6,4,1,2,PLIL23-1638-200865817,PLNDP170200Y,14,23,3,16,51,54,65,72,57,38,2035_2
2025,35,6,4,1,2,PLIL23-1638-200865817,PLNDP170200Y,14,23,3,16,51,54,65,72,57,38,2035_3
2025,35,6,4,1,2,PLIL23-1638-200865817,PLNDP170200Y,14,23,3,16,51,54,65,72,57,38,2035_1
2025,35,6,4,1,3,PLIL23-1638-200865817,PLNDP170200Y,11,24,5,23,61,55,71,60,54,38,2035_2
2025,35,6,4,1,3,PLIL23-1638-200865817,PLNDP170200Y,11,24,5,23,61,55,71,60,54,38,2035_3
2025,35,6,4,1,3,PLIL23-1638-200865817,PLNDP170200Y,11,24,5,23,61,55,71,60,54,38,2035_1
2025,36,6,5,1,1,PLIL23-4049-200865889,PLNDP250102Y,4,21,4,16,46,50,81,86,68,74,2036_3
2025,36,6,5,1,1,PLIL23-4049-200865889,PLNDP250102Y,4,21,4,16,46,50,81,86,68,74,2036_1
2025,36,6,5,1,1,PLIL23-4049-200865889,PLNDP250102Y,4,21,4,16,46,50,81,86,68,74,2036_2
2025,36,6,5,1,2,PLIL23-4049-200865889,PLNDP250102Y,11,23,4,14,46,59,74,82,62,64,2036_3
2025,36,6,5,1,2,PLIL23-4049-200865889,PLNDP250102Y,11,23,4,14,46,59,74,82,62,64,2036_1
2025,36,6,5,1,2,PLIL23-4049-200865889,PLNDP250102Y,11,23,4,14,46,59,74,82,62,64,2036_2
2025,36,6,5,1,3,PLIL23-4049-200865889,PLNDP250102Y,9,21,2,15,51,58,76,72,63,65,2036_3
2025,36,6,5,1,3,PLIL23-4049-200865889,PLNDP250102Y,9,21,2,15,51,58,76,72,63,65,2036_1
2025,36,6,5,1,3,PLIL23-4049-200865889,PLNDP250102Y,9,21,2,15,51,58,76,72,63,65,2036_2
2025,37,6,6,1,1,PLIL23-1165-201774436,PLNDP250115G,9,17,7,14,57,62,67,58,51,53,2037_1
2025,37,6,6,1,1,PLIL23-1165-201774436,PLNDP250115G,9,17,7,14,57,62,67,58,51,53,2037_2
2025,37,6,6,1,1,PLIL23-1165-201774436,PLNDP250115G,9,17,7,14,57,62,67,58,51,53,2037_3
2025,37,6,6,1,2,PLIL23-1165-201774436,PLNDP250115G,9,16,7,15,60,71,76,82,45,38,2037_1
2025,37,6,6,1,2,PLIL23-1165-201774436,PLNDP250115G,9,16,7,15,60,71,76,82,45,38,2037_2
2025,37,6,6,1,2,PLIL23-1165-201774436,PLNDP250115G,9,16,7,15,60,71,76,82,45,38,2037_3
2025,37,6,6,1,3,PLIL23-1165-201774436,PLNDP250115G,10,18,3,20,55,61,74,71,57,59,2037_1
2025,37,6,6,1,3,PLIL23-1165-201774436,PLNDP250115G,10,18,3,20,55,61,74,71,57,59,2037_2
2025,37,6,6,1,3,PLIL23-1165-201774436,PLNDP250115G,10,18,3,20,55,61,74,71,57,59,2037_3
2025,38,6,7,1,1,PLIL23-965-201774476,PLNDP250051Y,10,13,5,15,55,56,71,84,45,49,2038_2
2025,38,6,7,1,1,PLIL23-965-201774476,PLNDP250051Y,10,13,5,15,55,56,71,84,45,49,2038_3
2025,38,6,7,1,1,PLIL23-965-201774476,PLNDP250051Y,10,13,5,15,55,56,71,84,45,49,2038_1
2025,38,6,7,1,2,PLIL23-965-201774476,PLNDP250051Y,10,20,3,19,64,61,76,71,45,50,2038_2
2025,38,6,7,1,2,PLIL23-965-201774476,PLNDP250051Y,10,20,3,19,64,61,76,71,45,50,2038_3
2025,38,6,7,1,2,PLIL23-965-201774476,PLNDP250051Y,10,20,3,19,64,61,76,71,45,50,2038_1
2025,38,6,7,1,3,PLIL23-965-201774476,PLNDP250051Y,7,16,3,17,51,54,81,71,34,39,2038_2
2025,38,6,7,1,3,PLIL23-965-201774476,PLNDP250051Y,7,16,3,17,51,54,81,71,34,39,2038_3
2025,38,6,7,1,3,PLIL23-965-201774476,PLNDP250051Y,7,16,3,17,51,54,81,71,34,39,2038_1
2025,39,6,8,1,1,PLIL23-1422-200865802,PLNDP250072Y,10,16,3,21,55,60,81,82,52,57,2039_3
2025,39,6,8,1,1,PLIL23-1422-200865802,PLNDP250072Y,10,16,3,21,55,60,81,82,52,57,2039_1
2025,39,6,8,1,1,PLIL23-1422-200865802,PLNDP250072Y,10,16,3,21,55,60,81,82,52,57,2039_2
2025,39,6,8,1,2,PLIL23-1422-200865802,PLNDP250072Y,5,18,12,22,58,59,75,91,45,54,2039_3
2025,39,6,8,1,2,PLIL23-1422-200865802,PLNDP250072Y,5,18,12,22,58,59,75,91,45,54,2039_1
2025,39,6,8,1,2,PLIL23-1422-200865802,PLNDP250072Y,5,18,12,22,58,59,75,91,45,54,2039_2
2025,39,6,8,1,3,PLIL23-1422-200865802,PLNDP250072Y,11,16,7,17,39,59,73,89,67,62,2039_3
2025,39,6,8,1,3,PLIL23-1422-200865802,PLNDP250072Y,11,16,7,17,39,59,73,89,67,62,2039_1
2025,39,6,8,1,3,PLIL23-1422-200865802,PLNDP250072Y,11,16,7,17,39,59,73,89,67,62,2039_2
2025,40,6,9,1,1,PLIL23-1764-200865825,PLNDP170182Y,3,23,4,19,59,53,84,75,41,46,2040_1
2025,40,6,9,1,1,PLIL23-1764-200865825,PLNDP170182Y,3,23,4,19,59,53,84,75,41,46,2040_2
2025,40,6,9,1,1,PLIL23-1764-200865825,PLNDP170182Y,3,23,4,19,59,53,84,75,41,46,2040_3
2025,40,6,9,1,2,PLIL23-1764-200865825,PLNDP170182Y,14,15,3,20,53,50,74,74,24,30,2040_1
2025,40,6,9,1,2,PLIL23-1764-200865825,PLNDP170182Y,14,15,3,20,53,50,74,74,24,30,2040_2
2025,40,6,9,1,2,PLIL23-1764-200865825,PLNDP170182Y,14,15,3,20,53,50,74,74,24,30,2040_3
2025,40,6,9,1,3,PLIL23-1764-200865825,PLNDP170182Y,6,16,7,14,44,48,66,67,36,35,2040_1
2025,40,6,9,1,3,PLIL23-1764-200865825,PLNDP170182Y,6,16,7,14,44,48,66,67,36,35,2040_2
2025,40,6,9,1,3,PLIL23-1764-200865825,PLNDP170182Y,6,16,7,14,44,48,66,67,36,35,2040_3
2025,48,7,2,1,1,PLIL23-959-200865931,PLNDP250184G,10,17,5,19,57,49,83,71,55,41,2048_2
2025,48,7,2,1,1,PLIL23-959-200865931,PLNDP250184G,10,17,5,19,57,49,83,71,55,41,2048_3
2025,48,7,2,1,1,PLIL23-959-200865931,PLNDP250184G,10,17,5,19,57,49,83,71,55,41,2048_1
2025,48,7,2,1,2,PLIL23-959-200865931,PLNDP250184G,18,20,8,21,46,53,76,68,70,55,2048_2
2025,48,7,2,1,2,PLIL23-959-200865931,PLNDP250184G,18,20,8,21,46,53,76,68,70,55,2048_3
2025,48,7,2,1,2,PLIL23-959-200865931,PLNDP250184G,18,20,8,21,46,53,76,68,70,55,2048_1
2025,48,7,2,1,3,PLIL23-959-200865931,PLNDP250184G,11,19,2,18,63,59,69,63,57,48,2048_2
2025,48,7,2,1,3,PLIL23-959-200865931,PLNDP250184G,11,19,2,18,63,59,69,63,57,48,2048_3
2025,48,7,2,1,3,PLIL23-959-200865931,PLNDP250184G,11,19,2,18,63,59,69,63,57,48,2048_1
2025,47,7,3,1,1,PLIL23-3443-201774457,PLNDP250100Y,8,8,3,10,32,49,70,65,40,58,2047_3
2025,47,7,3,1,1,PLIL23-3443-201774457,PLNDP250100Y,8,8,3,10,32,49,70,65,40,58,2047_1
2025,47,7,3,1,1,PLIL23-3443-201774457,PLNDP250100Y,8,8,3,10,32,49,70,65,40,58,2047_2
2025,47,7,3,1,2,PLIL23-3443-201774457,PLNDP250100Y,8,7,5,19,34,43,73,66,NA,63,2047_3
2025,47,7,3,1,2,PLIL23-3443-201774457,PLNDP250100Y,8,7,5,19,34,43,73,66,NA,63,2047_1
2025,47,7,3,1,2,PLIL23-3443-201774457,PLNDP250100Y,8,7,5,19,34,43,73,66,NA,63,2047_2
2025,47,7,3,1,3,PLIL23-3443-201774457,PLNDP250100Y,11,11,5,20,39,50,72,63,65,71,2047_3
2025,47,7,3,1,3,PLIL23-3443-201774457,PLNDP250100Y,11,11,5,20,39,50,72,63,65,71,2047_1
2025,47,7,3,1,3,PLIL23-3443-201774457,PLNDP250100Y,11,11,5,20,39,50,72,63,65,71,2047_2
2025,46,7,4,1,1,PLIL23-1644-201774443,PLNDP170202Y,12,21,3,19,52,57,69,76,45,54,2046_1
2025,46,7,4,1,1,PLIL23-1644-201774443,PLNDP170202Y,12,21,3,19,52,57,69,76,45,54,2046_2
2025,46,7,4,1,1,PLIL23-1644-201774443,PLNDP170202Y,12,21,3,19,52,57,69,76,45,54,2046_3
2025,46,7,4,1,2,PLIL23-1644-201774443,PLNDP170202Y,13,24,5,26,50,61,78,78,58,53,2046_1
2025,46,7,4,1,2,PLIL23-1644-201774443,PLNDP170202Y,13,24,5,26,50,61,78,78,58,53,2046_2
2025,46,7,4,1,2,PLIL23-1644-201774443,PLNDP170202Y,13,24,5,26,50,61,78,78,58,53,2046_3
2025,46,7,4,1,3,PLIL23-1644-201774443,PLNDP170202Y,8,20,9,24,50,58,67,56,54,42,2046_1
2025,46,7,4,1,3,PLIL23-1644-201774443,PLNDP170202Y,8,20,9,24,50,58,67,56,54,42,2046_2
2025,46,7,4,1,3,PLIL23-1644-201774443,PLNDP170202Y,8,20,9,24,50,58,67,56,54,42,2046_3
2025,45,7,5,1,1,PLIL23-1228-200865794,PLNDP250074Y,9,16,5,18,42,50,80,73,48,54,2045_2
2025,45,7,5,1,1,PLIL23-1228-200865794,PLNDP250074Y,9,16,5,18,42,50,80,73,48,54,2045_3
2025,45,7,5,1,1,PLIL23-1228-200865794,PLNDP250074Y,9,16,5,18,42,50,80,73,48,54,2045_1
2025,45,7,5,1,2,PLIL23-1228-200865794,PLNDP250074Y,6,14,7,17,43,55,79,84,62,57,2045_2
2025,45,7,5,1,2,PLIL23-1228-200865794,PLNDP250074Y,6,14,7,17,43,55,79,84,62,57,2045_3
2025,45,7,5,1,2,PLIL23-1228-200865794,PLNDP250074Y,6,14,7,17,43,55,79,84,62,57,2045_1
2025,45,7,5,1,3,PLIL23-1228-200865794,PLNDP250074Y,11,17,2,15,48,54,80,82,47,46,2045_2
2025,45,7,5,1,3,PLIL23-1228-200865794,PLNDP250074Y,11,17,2,15,48,54,80,82,47,46,2045_3
2025,45,7,5,1,3,PLIL23-1228-200865794,PLNDP250074Y,11,17,2,15,48,54,80,82,47,46,2045_1
2025,44,7,6,1,1,PLIL23-4721-200865907,PLNDP170185Y,4,21,4,17,57,59,84,88,39,44,2044_3
2025,44,7,6,1,1,PLIL23-4721-200865907,PLNDP170185Y,4,21,4,17,57,59,84,88,39,44,2044_1
2025,44,7,6,1,1,PLIL23-4721-200865907,PLNDP170185Y,4,21,4,17,57,59,84,88,39,44,2044_2
2025,44,7,6,1,2,PLIL23-4721-200865907,PLNDP170185Y,11,17,5,22,48,63,76,98,38,40,2044_3
2025,44,7,6,1,2,PLIL23-4721-200865907,PLNDP170185Y,11,17,5,22,48,63,76,98,38,40,2044_1
2025,44,7,6,1,2,PLIL23-4721-200865907,PLNDP170185Y,11,17,5,22,48,63,76,98,38,40,2044_2
2025,44,7,6,1,3,PLIL23-4721-200865907,PLNDP170185Y,11,18,3,23,55,58,73,77,56,58,2044_3
2025,44,7,6,1,3,PLIL23-4721-200865907,PLNDP170185Y,11,18,3,23,55,58,73,77,56,58,2044_1
2025,44,7,6,1,3,PLIL23-4721-200865907,PLNDP170185Y,11,18,3,23,55,58,73,77,56,58,2044_2
2025,43,7,7,1,1,PLIL23-3669-200865869,PLNDP250162Y,9,21,3,19,59,58,90,82,53,61,2043_1
2025,43,7,7,1,1,PLIL23-3669-200865869,PLNDP250162Y,9,21,3,19,59,58,90,82,53,61,2043_2
2025,43,7,7,1,1,PLIL23-3669-200865869,PLNDP250162Y,9,21,3,19,59,58,90,82,53,61,2043_3
2025,43,7,7,1,2,PLIL23-3669-200865869,PLNDP250162Y,15,17,6,20,54,61,86,90,40,38,2043_1
2025,43,7,7,1,2,PLIL23-3669-200865869,PLNDP250162Y,15,17,6,20,54,61,86,90,40,38,2043_2
2025,43,7,7,1,2,PLIL23-3669-200865869,PLNDP250162Y,15,17,6,20,54,61,86,90,40,38,2043_3
2025,43,7,7,1,3,PLIL23-3669-200865869,PLNDP250162Y,7,16,2,19,56,58,82,86,30,34,2043_1
2025,43,7,7,1,3,PLIL23-3669-200865869,PLNDP250162Y,7,16,2,19,56,58,82,86,30,34,2043_2
2025,43,7,7,1,3,PLIL23-3669-200865869,PLNDP250162Y,7,16,2,19,56,58,82,86,30,34,2043_3
2025,42,7,8,1,1,PLIL23-2956-201774453,PLNDP250081Y,11,17,6,15,56,54,88,80,49,54,2042_2
2025,42,7,8,1,1,PLIL23-2956-201774453,PLNDP250081Y,11,17,6,15,56,54,88,80,49,54,2042_3
2025,42,7,8,1,1,PLIL23-2956-201774453,PLNDP250081Y,11,17,6,15,56,54,88,80,49,54,2042_1
2025,42,7,8,1,2,PLIL23-2956-201774453,PLNDP250081Y,12,14,4,17,47,48,80,78,46,51,2042_2
2025,42,7,8,1,2,PLIL23-2956-201774453,PLNDP250081Y,12,14,4,17,47,48,80,78,46,51,2042_3
2025,42,7,8,1,2,PLIL23-2956-201774453,PLNDP250081Y,12,14,4,17,47,48,80,78,46,51,2042_1
2025,42,7,8,1,3,PLIL23-2956-201774453,PLNDP250081Y,18,15,4,23,45,50,79,76,48,54,2042_2
2025,42,7,8,1,3,PLIL23-2956-201774453,PLNDP250081Y,18,15,4,23,45,50,79,76,48,54,2042_3
2025,42,7,8,1,3,PLIL23-2956-201774453,PLNDP250081Y,18,15,4,23,45,50,79,76,48,54,2042_1
2025,41,7,9,1,1,PLIL23-271-200865849,PLNDP250153Y,11,16,5,13,63,52,74,69,62,51,2041_3
2025,41,7,9,1,1,PLIL23-271-200865849,PLNDP250153Y,11,16,5,13,63,52,74,69,62,51,2041_1
2025,41,7,9,1,1,PLIL23-271-200865849,PLNDP250153Y,11,16,5,13,63,52,74,69,62,51,2041_2
2025,41,7,9,1,2,PLIL23-271-200865849,PLNDP250153Y,8,19,3,17,53,41,76,66,66,60,2041_3
2025,41,7,9,1,2,PLIL23-271-200865849,PLNDP250153Y,8,19,3,17,53,41,76,66,66,60,2041_1
2025,41,7,9,1,2,PLIL23-271-200865849,PLNDP250153Y,8,19,3,17,53,41,76,66,66,60,2041_2
2025,41,7,9,1,3,PLIL23-271-200865849,PLNDP250153Y,14,16,3,13,50,40,72,65,55,41,2041_3
2025,41,7,9,1,3,PLIL23-271-200865849,PLNDP250153Y,14,16,3,13,50,40,72,65,55,41,2041_1
2025,41,7,9,1,3,PLIL23-271-200865849,PLNDP250153Y,14,16,3,13,50,40,72,65,55,41,2041_2
2025,49,8,2,1,1,PLIL23-1608-200865808,PLNDP250159Y,16,22,9,17,55,63,74,77,47,71,2049_1
2025,49,8,2,1,1,PLIL23-1608-200865808,PLNDP250159Y,16,22,9,17,55,63,74,77,47,71,2049_2
2025,49,8,2,1,1,PLIL23-1608-200865808,PLNDP250159Y,16,22,9,17,55,63,74,77,47,71,2049_3
2025,49,8,2,1,2,PLIL23-1608-200865808,PLNDP250159Y,16,23,8,27,45,61,68,78,49,61,2049_1
2025,49,8,2,1,2,PLIL23-1608-200865808,PLNDP250159Y,16,23,8,27,45,61,68,78,49,61,2049_2
2025,49,8,2,1,2,PLIL23-1608-200865808,PLNDP250159Y,16,23,8,27,45,61,68,78,49,61,2049_3
2025,49,8,2,1,3,PLIL23-1608-200865808,PLNDP250159Y,7,21,6,27,57,56,70,79,49,62,2049_1
2025,49,8,2,1,3,PLIL23-1608-200865808,PLNDP250159Y,7,21,6,27,57,56,70,79,49,62,2049_2
2025,49,8,2,1,3,PLIL23-1608-200865808,PLNDP250159Y,7,21,6,27,57,56,70,79,49,62,2049_3
2025,50,8,3,1,1,PLIL19-7048-200865741,PLNDP250152Y,13,23,10,21,45,62,72,69,30,29,2050_2
2025,50,8,3,1,1,PLIL19-7048-200865741,PLNDP250152Y,13,23,10,21,45,62,72,69,30,29,2050_3
2025,50,8,3,1,1,PLIL19-7048-200865741,PLNDP250152Y,13,23,10,21,45,62,72,69,30,29,2050_1
2025,50,8,3,1,2,PLIL19-7048-200865741,PLNDP250152Y,13,20,4,19,51,60,73,78,30,34,2050_2
2025,50,8,3,1,2,PLIL19-7048-200865741,PLNDP250152Y,13,20,4,19,51,60,73,78,30,34,2050_3
2025,50,8,3,1,2,PLIL19-7048-200865741,PLNDP250152Y,13,20,4,19,51,60,73,78,30,34,2050_1
2025,50,8,3,1,3,PLIL19-7048-200865741,PLNDP250152Y,5,20,5,19,54,58,62,70,37,33,2050_2
