studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Above ground dry biomass - g|timepoint 1|COMP:0000110,Above ground dry biomass - g|timepoint 2|COMP:0000111,Above ground dry biomass - g|timepoint 3|COMP:0000112,Emergence|day 128|COMP:0000130,Heading date - Julian day|CO_350:0000270,Lodging severity - 0-9 Rating|CO_350:0005007,Maturity date - Julian day|CO_350:0000271,Pea Aboveground Dry Biomass - g|timepoint 1|COMP:0000118,Pea Aboveground Dry Biomass - g|timepoint 2|COMP:0000119,Pea Aboveground Dry Biomass - g|timepoint 3|COMP:0000120,Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014,Pea Maturity Date - Julian Day|CO_xxx:0003015,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Pea Plant Height - cm|timepoint 2|COMP:0000123,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Plant height - cm|timepoint 2|COMP:0000115,Plant height - cm|timepoint 3|COMP:0000116,Weed above ground dry biomass - g|timepoint 1|COMP:0000126,Weed above ground dry biomass - g|timepoint 2|COMP:0000127,Weed above ground dry biomass - g|timepoint 3|COMP:0000128,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,plot,737960,B4I_2025_PM3D_ND_17,1,1,17,7,2,test,,733333,NDP150231Y,,,,,,,8,,,,,183,217,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741841,B4I_2025_PM3D_ND_17_subplot_1,1,1,17,7,2,test,,,,,,,,,,,,,,,,,13,19,80,81,0,0,0,0,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741842,B4I_2025_PM3D_ND_17_subplot_2,1,1,17,7,2,test,,,,,0,,,,,,,29,,,,,13,19,74,81,0,0,0,0,5.9,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741843,B4I_2025_PM3D_ND_17_subplot_3,1,1,17,7,2,test,,,,,,0,,,,,,,246.5,,,,8,21,76,79,0,0,0,0,,26.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,plot,737974,B4I_2025_PM3D_ND_18,1,1,18,8,2,test,,733454,NDP150412G,,,,,,182,1,216,,,,181,214,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741814,B4I_2025_PM3D_ND_18_subplot_1,1,1,18,8,2,test,,,,,,,,,,,,,,,,,7,21,69,65,12,24,91,94,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741815,B4I_2025_PM3D_ND_18_subplot_2,1,1,18,8,2,test,,,,,12,,,,,,,15,,,,,8,19,67,69,8,23,88,92,5.5,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741816,B4I_2025_PM3D_ND_18_subplot_3,1,1,18,8,2,test,,,,,,231.5,,,,,,,117,,,,6,21,70,75,16,24,92,91,,7.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,plot,737957,B4I_2025_PM3D_ND_19,1,1,19,9,2,test,,733300,NDP140510Y,,,,,,,6,,,,,182,218,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741850,B4I_2025_PM3D_ND_19_subplot_1,1,1,19,9,2,test,,,,,,0,,,,,,,210,,,,13,25,84,48,0,0,0,0,,57,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741851,B4I_2025_PM3D_ND_19_subplot_2,1,1,19,9,2,test,,,,,0,,,,,,,24.5,,,,,14,22,75,76,0,0,0,0,14.84,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741852,B4I_2025_PM3D_ND_19_subplot_3,1,1,19,9,2,test,,,,,,,,,,,,,,,,,8,21,82,85,0,0,0,0,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,plot,737962,B4I_2025_PM3D_ND_20,1,1,20,10,2,test,,733329,ND VICTORY,,,,,,186,1,219,,,,185,219,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741829,B4I_2025_PM3D_ND_20_subplot_1,1,1,20,10,2,test,,,,,,315,,,,,,,77.5,,,,7,22,80,81,14,25,78,92,,25,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741830,B4I_2025_PM3D_ND_20_subplot_2,1,1,20,10,2,test,,,,,24,,,,,,,8,,,,,7,21,75,73,14,23,78,92,9.78,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741831,B4I_2025_PM3D_ND_20_subplot_3,1,1,20,10,2,test,,,,,,,,,,,,,,,,,7,21,79,81,8,25,83,101,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737914,ND Spilde,,plot,737989,B4I_2025_PM3D_AL_401,1,1,401,1,2,test,,737915,NO_PEAS_PLANTED,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737914,ND Spilde,,subplot,738026,B4I_2025_PM3D_AL_401_subplot_1,1,1,401,1,2,test,,,,,48.35,,,,,,,0,,,,,0,0,0,,30,29,85,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737914,ND Spilde,,subplot,738027,B4I_2025_PM3D_AL_401_subplot_2,1,1,401,1,2,test,,,,,,169.5,,,,,,,0,,,,0,0,0,,31,31,78,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737914,ND Spilde,,subplot,738028,B4I_2025_PM3D_AL_401_subplot_3,1,1,401,1,2,test,,,,,,,,,,,,,,,,,0,0,0,,29,29,83,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,plot,737992,B4I_2025_PM3D_AL_402,1,1,402,1,1,test,,733333,NDP150231Y,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738029,B4I_2025_PM3D_AL_402_subplot_1,1,1,402,1,1,test,,,,,,,,,,,,,,,,,5,27,37,,0,28,83,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738030,B4I_2025_PM3D_AL_402_subplot_2,1,1,402,1,1,test,,,,,,112.2,,,,,,,78.95,,,,8,20,46,,0,31,81,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738031,B4I_2025_PM3D_AL_402_subplot_3,1,1,402,1,1,test,,,,,23,,,,,,,28.2,,,,,8,23,48,,0,23,79,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,plot,737988,B4I_2025_PM3D_AL_403,1,1,403,2,1,test,,737915,NO_PEAS_PLANTED,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738011,B4I_2025_PM3D_AL_403_subplot_1,1,1,403,2,1,test,,,,,,138.1,,,,,,,0,,,,0,0,0,,25,24,70,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738012,B4I_2025_PM3D_AL_403_subplot_2,1,1,403,2,1,test,,,,,39.3,,,,,,,0,,,,,0,0,0,,28,22,72,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738013,B4I_2025_PM3D_AL_403_subplot_3,1,1,403,2,1,test,,,,,,,,,,,,,,,,,0,0,0,,28,22,80,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,plot,737983,B4I_2025_PM3D_AL_404,1,1,404,2,2,test,,733300,NDP140510Y,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738020,B4I_2025_PM3D_AL_404_subplot_1,1,1,404,2,2,test,,,,,,,,,,,,,,,,,10,23,58,,0,0,0,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738021,B4I_2025_PM3D_AL_404_subplot_2,1,1,404,2,2,test,,,,,,0,,,,,,,321.7,,,,12,26,48,,0,0,0,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738022,B4I_2025_PM3D_AL_404_subplot_3,1,1,404,2,2,test,,,,,0,,,,,,,63.8,,,,,13,24,50,,0,0,0,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,plot,737984,B4I_2025_PM3D_AL_405,1,1,405,3,2,test,,733329,ND VICTORY,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,subplot,738005,B4I_2025_PM3D_AL_405_subplot_1,1,1,405,3,2,test,,,,,,,,,,,,,,,,,9,17,50,,33,27,80,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,subplot,738006,B4I_2025_PM3D_AL_405_subplot_2,1,1,405,3,2,test,,,,,,139,,,,,,,54.85,,,,8,19,45,,24,22,78,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,subplot,738007,B4I_2025_PM3D_AL_405_subplot_3,1,1,405,3,2,test,,,,,43.95,,,,,,,9.5,,,,,8,18,55,,28,24,70,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,plot,737977,B4I_2025_PM3D_AL_406,1,1,406,3,1,test,,733372,ND DAWN,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,subplot,738032,B4I_2025_PM3D_AL_406_subplot_1,1,1,406,3,1,test,,,,,,133.95,,,,,,,83.8,,,,8,15,40,,12,27,104,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,subplot,738033,B4I_2025_PM3D_AL_406_subplot_2,1,1,406,3,1,test,,,,,44.5,,,,,,,16.1,,,,,5,22,49,,27,27,100,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,subplot,738034,B4I_2025_PM3D_AL_406_subplot_3,1,1,406,3,1,test,,,,,,,,,,,,,,,,,9,16,46,,28,25,97,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,plot,737980,B4I_2025_PM3D_AL_407,1,1,407,4,1,test,,733372,ND DAWN,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738014,B4I_2025_PM3D_AL_407_subplot_1,1,1,407,4,1,test,,,,,37.45,,,,,,,20,,,,,8,19,45,,18,25,86,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738015,B4I_2025_PM3D_AL_407_subplot_2,1,1,407,4,1,test,,,,,,,,,,,,,,,,,11,20,41,,14,26,81,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732538,SD Momentum,SDMomentum,subplot,738016,B4I_2025_PM3D_AL_407_subplot_3,1,1,407,4,1,test,,,,,,125.6,,,,,,,74.25,,,,11,19,42,,18,31,82,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,plot,737994,B4I_2025_PM3D_AL_408,1,1,408,4,2,test,,733372,ND DAWN,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738002,B4I_2025_PM3D_AL_408_subplot_1,1,1,408,4,2,test,,,,,0,,,,,,,41.05,,,,,9,20,45,,0,0,0,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738003,B4I_2025_PM3D_AL_408_subplot_2,1,1,408,4,2,test,,,,,,0,,,,,,,212.9,,,,10,21,46,,0,0,0,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738004,B4I_2025_PM3D_AL_408_subplot_3,1,1,408,4,2,test,,,,,,,,,,,,,,,,,8,21,47,,0,0,0,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,plot,737982,B4I_2025_PM3D_AL_409,1,1,409,5,2,test,,733329,ND VICTORY,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,subplot,738017,B4I_2025_PM3D_AL_409_subplot_1,1,1,409,5,2,test,,,,,,137.85,,,,,,,58.65,,,,5,18,60,,30,26,100,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,subplot,738018,B4I_2025_PM3D_AL_409_subplot_2,1,1,409,5,2,test,,,,,56.1,,,,,,,8.65,,,,,6,17,66,,28,22,100,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",732546,ND210038,ND210038,subplot,738019,B4I_2025_PM3D_AL_409_subplot_3,1,1,409,5,2,test,,,,,,,,,,,,,,,,,4,14,50,,31,29,99,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,plot,737991,B4I_2025_PM3D_AL_410,1,1,410,5,1,test,,733300,NDP140510Y,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,subplot,738047,B4I_2025_PM3D_AL_410_subplot_1,1,1,410,5,1,test,,,,,34.4,,,,,,,10.25,,,,,3,17,38,,23,22,76,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,subplot,738048,B4I_2025_PM3D_AL_410_subplot_2,1,1,410,5,1,test,,,,,,87.8,,,,,,,67.55,,,,4,18,38,,26,20,77,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",737913,ND190393,,subplot,738049,B4I_2025_PM3D_AL_410_subplot_3,1,1,410,5,1,test,,,,,,,,,,,,,,,,,3,15,42,,29,27,64,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,plot,737990,B4I_2025_PM3D_AL_411,1,1,411,6,1,test,,733454,NDP150412G,,,,,,128,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,737999,B4I_2025_PM3D_AL_411_subplot_1,1,1,411,6,1,test,,,,,,0,,,,,,,137.55,,,,12,8,35,,0,0,0,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738000,B4I_2025_PM3D_AL_411_subplot_2,1,1,411,6,1,test,,,,,,,,,,,,,,,,,9,18,40,,0,0,0,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",703605,NO_OATS_PLANTED,,subplot,738001,B4I_2025_PM3D_AL_411_subplot_3,1,1,411,6,1,test,,,,,0,,,,,,,23.45,,,,,10,14,45,,0,0,0,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,plot,737993,B4I_2025_PM3D_AL_412,1,1,412,6,2,test,,737915,NO_PEAS_PLANTED,,,,,,135,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,subplot,737996,B4I_2025_PM3D_AL_412_subplot_1,1,1,412,6,2,test,,,,,,181.8,,,,,,,0,,,,0,0,0,,32,30,82,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,subplot,737997,B4I_2025_PM3D_AL_412_subplot_2,1,1,412,6,2,test,,,,,57,,,,,,,0,,,,,0,0,0,,39,26,83,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,subplot,737998,B4I_2025_PM3D_AL_412_subplot_3,1,1,412,6,2,test,,,,,,,,,,,,,,,,,0,0,0,,35,29,88,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,plot,737986,B4I_2025_PM3D_AL_413,1,1,413,7,2,test,,733300,NDP140510Y,,,,,,135,,,,,,115,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,subplot,738044,B4I_2025_PM3D_AL_413_subplot_1,1,1,413,7,2,test,,,,,,,,,,,,,,,,,5,21,38,,30,22,80,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,subplot,738045,B4I_2025_PM3D_AL_413_subplot_2,1,1,413,7,2,test,,,,,,112.75,,,,,,,70.1,,,,6,18,34,,28,29,89,,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6832,B4I_2025_PM3D_AL,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,191,"Tallassee, AL",202026,IL17-1704,,subplot,738046,B4I_2025_PM3D_AL_413_subplot_3,1,1,413,7,2,test,,,,,43.7,,,,,,,11.7,,,,,8,21,43,,31,27,85,,0,,,
